"","x"
"1",0.328703703703704
"2",0.324675324675325
"3",0.248587570621469
"4",0.294520547945205
"5",0.278409090909091
"6",0.302197802197802
"7",0.279187817258883
"8",0.294354838709677
"9",0.290598290598291
"10",0.232142857142857
"11",0.261627906976744
"12",0.319852941176471
"13",0.325459317585302
"14",0.356164383561644
"15",0.29585798816568
"16",0.238805970149254
"17",0.284615384615385
"18",0.291666666666667
"19",0.364372469635628
"20",0.28
"21",0.310344827586207
"22",0.367469879518072
"23",0.25
"24",0.333333333333333
"25",0.293670886075949
"26",0.34412955465587
"27",0.32399299474606
"28",0.281045751633987
"29",0.305460750853242
"30",0.321428571428571
"31",0.332797427652733
"32",0.320610687022901
"33",0.352941176470588
"34",0.335
"35",0.315175097276265
"36",0.355263157894737
"37",0.368035190615836
"38",0.581699346405229
"39",0.284722222222222
"40",0.312883435582822
"41",0.329896907216495
"42",0.310924369747899
"43",0.326359832635983
"44",0.338068181818182
"45",0.333333333333333
"46",0.294117647058824
"47",0.317073170731707
"48",0.343949044585987
"49",0.344444444444444
"50",0.345833333333333
"51",0.358695652173913
"52",0.387820512820513
"53",0.253275109170306
"54",0.302839116719243
"55",0.300884955752212
"56",0.322862129144852
"57",0.320754716981132
"58",0.353065539112051
"59",0.329617834394904
"60",0.337864077669903
"61",0.385401459854015
"62",0.371134020618557
"63",0.362962962962963
"64",0.311475409836066
"65",0.265625
"66",0.314432989690722
"67",0.304182509505703
"68",0.286415711947627
"69",0.314553990610329
"70",0.286501377410468
"71",0.314102564102564
"72",0.291666666666667
"73",0.332278481012658
"74",0.353448275862069
"75",0.351681957186544
"76",0.359375
"77",0.428785607196402
"78",0.375690607734807
"79",0.421338155515371
"80",0.288235294117647
"81",0.276595744680851
"82",0.325670498084291
"83",0.340236686390533
"84",0.350574712643678
"85",0.394927536231884
"86",0.323529411764706
"87",0.325077399380805
"88",0.348453608247423
"89",0.369791666666667
"90",0.385245901639344
"91",0.399684044233807
"92",0.3888
"93",0.378378378378378
"94",0.366925064599483
"95",0.289772727272727
"96",0.297435897435897
"97",0.312676056338028
"98",0.306930693069307
"99",0.300518134715026
"100",0.348884381338742
"101",0.326530612244898
"102",0.337391304347826
"103",0.332850940665702
"104",0.353711790393013
"105",0.315642458100559
"106",0.363787375415282
"107",0.420138888888889
"108",0.394074074074074
"109",0.201550387596899
"110",0.272300469483568
"111",0.283842794759825
"112",0.324022346368715
"113",0.31095406360424
"114",0.278947368421053
"115",0.327981651376147
"116",0.321904761904762
"117",0.305799648506151
"118",0.354609929078014
"119",0.329787234042553
"120",0.31858407079646
"121",0.350413223140496
"122",0.450310559006211
"123",0.295275590551181
"124",0.257234726688103
"125",0.349206349206349
"126",0.30952380952381
"127",0.363496932515337
"128",0.349593495934959
"129",0.332023575638507
"130",0.357429718875502
"131",0.337614678899083
"132",0.355670103092784
"133",0.342657342657343
"134",0.355140186915888
"135",0.346715328467153
"136",0.34640522875817
"137",0.318906605922551
"138",0.275
"139",0.328767123287671
"140",0.329721362229102
"141",0.321862348178138
"142",0.322033898305085
"143",0.366666666666667
"144",0.323828920570265
"145",0.35
"146",0.400868306801737
"147",0.404624277456647
"148",0.341801385681293
"149",0.313609467455621
"150",0.349019607843137
"151",0.304812834224599
"152",0.299145299145299
"153",0.4
"154",0.324050632911392
"155",0.290849673202614
"156",0.328125
"157",0.334033613445378
"158",0.357758620689655
"159",0.33048433048433
"160",0.353293413173653
"161",0.406896551724138
"162",0.301324503311258
"163",0.298701298701299
"164",0.274900398406374
"165",0.313636363636364
"166",0.312056737588652
"167",0.327014218009479
"168",0.373814041745731
"169",0.283653846153846
"170",0.354523227383863
"171",0.337078651685393
"172",0.352941176470588
"173",0.399399399399399
"174",0.341666666666667
"175",0.435406698564593
"176",0.292035398230089
"177",0.306151645207439
"178",0.315254237288136
"179",0.319148936170213
"180",0.331081081081081
"181",0.358447488584475
"182",0.347107438016529
"183",0.349056603773585
"184",0.375730994152047
"185",0.352678571428571
"186",0.413138686131387
"187",0.448529411764706
"188",0.241706161137441
"189",0.311475409836066
"190",0.338842975206612
"191",0.301136363636364
"192",0.349462365591398
"193",0.291836734693878
"194",0.317773788150808
"195",0.331278890600925
"196",0.331210191082803
"197",0.335570469798658
"198",0.358595194085028
"199",0.354330708661417
"200",0.391459074733096
"201",0.318367346938775
"202",0.303030303030303
"203",0.297297297297297
"204",0.344311377245509
"205",0.33175355450237
"206",0.320907617504052
"207",0.370184254606365
"208",0.349397590361446
"209",0.339130434782609
"210",0.320610687022901
"211",0.370967741935484
"212",0.377611940298507
"213",0.417489421720733
"214",0.322033898305085
"215",0.301075268817204
"216",0.329310344827586
"217",0.338028169014085
"218",0.317241379310345
"219",0.323741007194245
"220",0.377906976744186
"221",0.345642540620384
"222",0.414364640883978
"223",0.371527777777778
"224",0.364457831325301
"225",0.366053169734151
"226",0.267206477732794
"227",0.282208588957055
"228",0.282608695652174
"229",0.315352697095436
"230",0.268166089965398
"231",0.298701298701299
"232",0.365705614567527
"233",0.347280334728033
"234",0.323099415204678
"235",0.356955380577428
"236",0.339130434782609
"237",0.404145077720207
